23/10/2002,1173.88
24/10/2002,1172.92
25/10/2002,1165.78
28/10/2002,1180.32
29/10/2002,1153.26
30/10/2002,1145.77
31/10/2002,1132.35
01/11/2002,1128.93
04/11/2002,1163.55
05/11/2002,1156.19
06/11/2002,1168.88
07/11/2002,1177.3
08/11/2002,1170.08
11/11/2002,1149.53
12/11/2002,1152.36
13/11/2002,1152.69
14/11/2002,1166.08
15/11/2002,1181.41
18/11/2002,1185.72
19/11/2002,1190.37
20/11/2002,1190.12
21/11/2002,1194.08
22/11/2002,1202.28
25/11/2002,1207.0
26/11/2002,1195.75
27/11/2002,1190.14
28/11/2002,1213.26
29/11/2002,1205.19
02/12/2002,1223.2
03/12/2002,1227.21
04/12/2002,1201.58
05/12/2002,1202.93
06/12/2002,1199.42
09/12/2002,1187.48
10/12/2002,1186.74
11/12/2002,1179.09
12/12/2002,1183.98
13/12/2002,1174.62
16/12/2002,1166.87
17/12/2002,1174.88
18/12/2002,1156.63
19/12/2002,1157.02
20/12/2002,1165.3
23/12/2002,1159.7
24/12/2002,1158.82
27/12/2002,1146.0
30/12/2002,1124.49
31/12/2002,1130.24
02/01/2003,1136.01
03/01/2003,1161.29
06/01/2003,1170.62
07/01/2003,1170.09
08/01/2003,1175.48
09/01/2003,1175.88
10/01/2003,1182.99
13/01/2003,1197.32
14/01/2003,1192.9
15/01/2003,1200.41
16/01/2003,1184.55
17/01/2003,1170.55
20/01/2003,1163.53
21/01/2003,1168.8
22/01/2003,1167.38
23/01/2003,1169.17
24/01/2003,1154.5
27/01/2003,1135.17
28/01/2003,1140.17
29/01/2003,1131.8
30/01/2003,1134.58
04/02/2003,1135.55
05/02/2003,1129.13
06/02/2003,1123.86
07/02/2003,1126.29
10/02/2003,1133.85
11/02/2003,1129.92
12/02/2003,1145.34
13/02/2003,1128.31
14/02/2003,1129.74
17/02/2003,1150.22
18/02/2003,1151.95
19/02/2003,1155.94
20/02/2003,1152.15
21/02/2003,1136.04
24/02/2003,1135.2
25/02/2003,1125.05
26/02/2003,1121.46
27/02/2003,1123.03
28/02/2003,1121.9
03/03/2003,1138.03
04/03/2003,1128.21
05/03/2003,1119.66
06/03/2003,1099.92
07/03/2003,1092.55
10/03/2003,1085.56
11/03/2003,1086.03
12/03/2003,1090.51
13/03/2003,1082.28
14/03/2003,1101.35
17/03/2003,1084.13
18/03/2003,1111.65
19/03/2003,1124.68
20/03/2003,1128.89
21/03/2003,1127.63
24/03/2003,1119.4
25/03/2003,1113.73
26/03/2003,1113.18
27/03/2003,1093.94
28/03/2003,1094.74
31/03/2003,1066.64
01/04/2003,1061.41
02/04/2003,1074.01
03/04/2003,1068.83
04/04/2003,1087.71
07/04/2003,1102.64
08/04/2003,1085.4
09/04/2003,1065.67
10/04/2003,1063.98
11/04/2003,1066.67
14/04/2003,1052.82
15/04/2003,1062.9
16/04/2003,1067.45
17/04/2003,1057.0
22/04/2003,1054.42
23/04/2003,1045.08
24/04/2003,1034.48
25/04/2003,1031.29
28/04/2003,1036.48
29/04/2003,1073.07
30/04/2003,1070.77
02/05/2003,1081.46
05/05/2003,1096.46
06/05/2003,1093.33
07/05/2003,1093.53
09/05/2003,1111.51
12/05/2003,1121.22
13/05/2003,1119.77
14/05/2003,1117.97
15/05/2003,1121.08
16/05/2003,1118.45
19/05/2003,1119.27
20/05/2003,1116.47
21/05/2003,1120.31
22/05/2003,1130.81
23/05/2003,1149.48
26/05/2003,1173.96
27/05/2003,1163.98
28/05/2003,1173.99
29/05/2003,1172.01
30/05/2003,1171.92
02/06/2003,1190.25
03/06/2003,1193.35
05/06/2003,1191.44
06/06/2003,1198.02
09/06/2003,1204.32
10/06/2003,1201.42
11/06/2003,1198.13
12/06/2003,1208.12
13/06/2003,1224.12
16/06/2003,1224.16
17/06/2003,1243.1
18/06/2003,1235.23
19/06/2003,1237.76
20/06/2003,1232.32
23/06/2003,1209.26
24/06/2003,1196.45
25/06/2003,1198.92
26/06/2003,1196.65
27/06/2003,1203.37
30/06/2003,1193.87
02/07/2003,1197.25
03/07/2003,1203.22
04/07/2003,1202.5
07/07/2003,1233.59
08/07/2003,1245.08
09/07/2003,1252.69
10/07/2003,1247.25
11/07/2003,1239.28
14/07/2003,1266.45
15/07/2003,1267.2
16/07/2003,1276.34
17/07/2003,1259.8
18/07/2003,1265.87
21/07/2003,1262.59
22/07/2003,1250.43
23/07/2003,1235.09
24/07/2003,1238.83
25/07/2003,1241.34
28/07/2003,1266.73
29/07/2003,1275.47
30/07/2003,1265.77
31/07/2003,1269.6
01/08/2003,1285.38
04/08/2003,1281.31
05/08/2003,1278.79
06/08/2003,1254.32
07/08/2003,1250.82
08/08/2003,1250.51
11/08/2003,1270.04
12/08/2003,1282.47
13/08/2003,1297.1
14/08/2003,1306.27
15/08/2003,1311.3
18/08/2003,1326.06
19/08/2003,1323.05
20/08/2003,1320.88
21/08/2003,1341.86
22/08/2003,1357.66
25/08/2003,1352.26
26/08/2003,1349.0
27/08/2003,1342.84
28/08/2003,1354.0
29/08/2003,1374.78
01/09/2003,1378.36
02/09/2003,1381.68
03/09/2003,1406.3
04/09/2003,1409.31
05/09/2003,1412.09
08/09/2003,1412.03
09/09/2003,1393.03
10/09/2003,1362.21
11/09/2003,1376.34
15/09/2003,1390.9
16/09/2003,1399.04
17/09/2003,1404.88
18/09/2003,1392.94
19/09/2003,1381.34
22/09/2003,1368.97
23/09/2003,1379.41
24/09/2003,1423.86
25/09/2003,1423.26
26/09/2003,1423.92
29/09/2003,1407.06
30/09/2003,1418.92
02/10/2003,1455.75
03/10/2003,1465.4
06/10/2003,1480.35
07/10/2003,1478.69
08/10/2003,1478.63
09/10/2003,1491.87
10/10/2003,1508.2
13/10/2003,1514.09
14/10/2003,1500.49
15/10/2003,1524.25
16/10/2003,1525.19
17/10/2003,1526.94
20/10/2003,1540.66
21/10/2003,1553.53
22/10/2003,1551.82
23/10/2003,1485.68
24/10/2003,1487.43
27/10/2003,1492.35
28/10/2003,1535.54
29/10/2003,1540.83
30/10/2003,1541.01
31/10/2003,1547.5
03/11/2003,1569.77
04/11/2003,1575.81
05/11/2003,1574.74
06/11/2003,1540.24
07/11/2003,1549.6
10/11/2003,1540.2
11/11/2003,1521.65
12/11/2003,1518.17
13/11/2003,1548.51
14/11/2003,1545.99
17/11/2003,1522.12
18/11/2003,1525.4
19/11/2003,1505.13
20/11/2003,1498.24
21/11/2003,1495.62
24/11/2003,1497.12
25/11/2003,1517.44
26/11/2003,1528.11
27/11/2003,1528.93
28/11/2003,1558.89
01/12/2003,1581.04
02/12/2003,1577.59
03/12/2003,1574.16
04/12/2003,1571.5
05/12/2003,1568.39
08/12/2003,1555.15
09/12/2003,1584.35
10/12/2003,1587.13
11/12/2003,1605.18
12/12/2003,1612.63
15/12/2003,1597.51
16/12/2003,1567.78
17/12/2003,1558.22
18/12/2003,1566.56
19/12/2003,1585.76
22/12/2003,1601.06
23/12/2003,1593.84
24/12/2003,1599.81
29/12/2003,1601.81
30/12/2003,1611.45
31/12/2003,1621.61
02/01/2004,1656.5
05/01/2004,1686.6
06/01/2004,1687.52
07/01/2004,1698.1
08/01/2004,1701.25
09/01/2004,1723.83
12/01/2004,1715.94
13/01/2004,1717.34
14/01/2004,1710.94
15/01/2004,1702.55
16/01/2004,1689.27
19/01/2004,1703.39
20/01/2004,1747.19
21/01/2004,1770.8
26/01/2004,1766.78
27/01/2004,1770.41
28/01/2004,1725.97
29/01/2004,1714.37
30/01/2004,1709.62
02/02/2004,1672.46
03/02/2004,1688.64
04/02/2004,1686.71
05/02/2004,1679.24
06/02/2004,1716.89
09/02/2004,1754.69
10/02/2004,1744.44
11/02/2004,1744.06
12/02/2004,1755.54
13/02/2004,1769.89
16/02/2004,1783.78
17/02/2004,1782.97
18/02/2004,1796.71
19/02/2004,1785.14
20/02/2004,1786.18
23/02/2004,1775.11
24/02/2004,1773.01
25/02/2004,1751.5
26/02/2004,1763.77
27/02/2004,1791.41
01/03/2004,1792.72
02/03/2004,1775.42
03/03/2004,1744.18
04/03/2004,1743.45
05/03/2004,1743.56
08/03/2004,1758.13
09/03/2004,1739.12
10/03/2004,1714.97
11/03/2004,1685.58
12/03/2004,1677.52
15/03/2004,1679.54
16/03/2004,1679.26
17/03/2004,1690.58
18/03/2004,1669.86
19/03/2004,1665.93
22/03/2004,1635.13
23/03/2004,1641.16
24/03/2004,1655.29
25/03/2004,1630.33
26/03/2004,1625.01
29/03/2004,1613.45
30/03/2004,1642.47
31/03/2004,1649.2
01/04/2004,1647.88
02/04/2004,1661.33
06/04/2004,1685.12
07/04/2004,1688.84
08/04/2004,1689.82
13/04/2004,1699.05
14/04/2004,1648.29
15/04/2004,1623.15
16/04/2004,1624.4
19/04/2004,1620.51
20/04/2004,1605.36
21/04/2004,1577.25
22/04/2004,1573.25
23/04/2004,1605.94
26/04/2004,1568.41
27/04/2004,1570.54
28/04/2004,1572.55
29/04/2004,1543.14
